onset	duration	trial	condition
4.079	4.802	1	2
11.008	4.802	2	2
18.409	4.802	3	2
25.69	4.802	4	2
32.951	4.802	5	2
40.495	4.802	6	2
62.079	4.802	7	1
68.844	4.802	8	1
75.67	4.802	9	1
82.813	4.802	10	1
90.158	4.802	11	1
97.306	4.802	12	1
118.218	4.802	13	2
125.619	4.802	14	2
132.679	4.802	15	2
140.007	4.802	16	2
146.862	4.802	17	2
154.069	4.802	18	2
175.107	4.802	19	1
182.693	4.802	20	1
190.176	4.802	21	1
197.462	4.802	22	1
204.576	4.802	23	1
212.171	4.802	24	1
233.029	4.803	25	2
240.319	4.802	26	2
247.196	4.802	27	2
254.299	4.803	28	2
261.503	4.802	29	2
268.28	4.802	30	2
289.753	4.802	31	1
296.637	4.802	32	1
303.937	4.802	33	1
311.347	4.802	34	1
318.286	4.802	35	1
324.942	4.802	36	1
345.89	4.802	37	2
352.738	4.802	38	2
360.222	4.802	39	2
367.135	4.802	40	2
374.451	4.802	41	2
381.244	4.802	42	2
402.838	4.802	43	1
410.03	4.802	44	1
417.523	4.802	45	1
424.655	4.802	46	1
431.943	4.802	47	1
439.192	4.802	48	1
459.998	4.802	49	2
467.118	4.802	50	2
473.749	4.802	51	2
480.684	4.802	52	2
487.347	4.802	53	2
494.895	4.802	54	2
516.01	4.802	55	1
522.956	4.802	56	1
530.004	4.802	57	1
536.851	4.802	58	1
544.252	4.802	59	1
550.961	4.802	60	1
572.295	4.802	61	2
579.15	4.802	62	2
586.115	4.802	63	2
593.384	4.802	64	2
600.396	4.802	65	2
607.407	4.802	66	2
628.709	4.802	67	1
635.568	4.802	68	1
642.864	4.802	69	1
649.699	4.802	70	1
656.5	4.802	71	1
663.459	4.802	72	1
