onset	duration	trial	condition
4.079	4.802	1	2
11.6	4.802	2	2
18.595	4.802	3	2
25.454	4.802	4	2
32.331	4.803	5	2
39.096	4.802	6	2
60.308	4.802	7	1
67.409	4.802	8	1
74.638	4.802	9	1
81.586	4.802	10	1
88.318	4.802	11	1
95.697	4.802	12	1
116.513	4.802	13	2
123.843	4.802	14	2
130.475	4.802	15	2
137.375	4.802	16	2
144.013	4.802	17	2
150.877	4.802	18	2
172.067	4.802	19	1
179.671	4.802	20	1
186.948	4.802	21	1
193.873	4.802	22	1
201.391	4.802	23	1
208.885	4.802	24	1
229.791	4.802	25	2
236.544	4.802	26	2
243.838	4.802	27	2
250.649	4.802	28	2
257.577	4.802	29	2
264.902	4.802	30	2
285.6	4.802	31	1
293.124	4.802	32	1
299.988	4.802	33	1
306.691	4.802	34	1
313.413	4.802	35	1
320.627	4.802	36	1
341.685	4.802	37	2
348.46	4.802	38	2
355.348	4.803	39	2
362.256	4.802	40	2
369.034	4.802	41	2
376.609	4.802	42	2
398.026	4.802	43	1
404.818	4.802	44	1
412.349	4.802	45	1
419.278	4.802	46	1
426.045	4.802	47	1
433.1	4.802	48	1
453.886	4.802	49	2
460.709	4.802	50	2
468.215	4.802	51	2
474.892	4.802	52	2
481.993	4.802	53	2
489.134	4.802	54	2
510.01	4.802	55	1
516.944	4.802	56	1
523.983	4.802	57	1
530.998	4.802	58	1
538.388	4.802	59	1
545.604	4.802	60	1
566.705	4.802	61	2
573.751	4.802	62	2
580.604	4.802	63	2
587.398	4.802	64	2
594.712	4.802	65	2
601.664	4.802	66	2
622.349	4.802	67	1
629.287	4.802	68	1
636.516	4.802	69	1
644.082	4.802	70	1
651.359	4.802	71	1
658.349	4.802	72	1
