onset	duration	trial	condition
4.134	4.802	1	2
11.675	4.802	2	2
19.136	4.802	3	2
26.597	4.802	4	2
33.428	4.802	5	2
40.737	4.802	6	2
62.051	4.802	7	1
68.746	4.802	8	1
76.293	4.802	9	1
83.068	4.802	10	1
89.873	4.802	11	1
97.148	4.802	12	1
118.393	4.802	13	2
125.448	4.802	14	2
133.011	4.802	15	2
140.099	4.802	16	2
147.463	4.802	17	2
155.024	4.802	18	2
175.91	4.802	19	1
183.251	4.802	20	1
190.706	4.802	21	1
198.078	4.802	22	1
205.303	4.802	23	1
212.454	4.802	24	1
233.421	4.802	25	2
240.704	4.802	26	2
247.958	4.802	27	2
255.043	4.802	28	2
262.439	4.802	29	2
269.085	4.802	30	2
290.373	4.803	31	1
297.326	4.802	32	1
304.194	4.802	33	1
311.782	4.802	34	1
318.804	4.802	35	1
326.095	4.802	36	1
347.036	4.802	37	2
354.027	4.802	38	2
361.2	4.802	39	2
367.854	4.802	40	2
375.19	4.802	41	2
382.411	4.802	42	2
403.733	4.802	43	1
411.207	4.802	44	1
418.165	4.802	45	1
424.882	4.802	46	1
431.823	4.802	47	1
439.418	4.802	48	1
460.37	4.802	49	2
467.843	4.802	50	2
474.964	4.802	51	2
481.962	4.802	52	2
489.425	4.802	53	2
496.309	4.802	54	2
517.239	4.802	55	1
523.992	4.802	56	1
530.818	4.802	57	1
537.574	4.802	58	1
545.167	4.802	59	1
552.217	4.802	60	1
572.91	4.802	61	2
580.332	4.802	62	2
587.631	4.802	63	2
595.141	4.802	64	2
602.298	4.802	65	2
609.17	4.802	66	2
630.323	4.802	67	1
636.991	4.802	68	1
643.842	4.802	69	1
650.617	4.802	70	1
658.196	4.802	71	1
665.616	4.802	72	1
