onset	duration	trial	condition
4.067	4.802	1	1
10.788	4.802	2	1
18.335	4.802	3	1
25.694	4.802	4	1
33.049	4.802	5	1
40.547	4.802	6	1
61.783	4.802	7	2
68.943	4.802	8	2
75.887	4.802	9	2
83.025	4.802	10	2
90.24	4.802	11	2
97.506	4.802	12	2
118.275	4.802	13	1
125.616	4.802	14	1
132.345	4.802	15	1
139.062	4.802	16	1
145.786	4.802	17	1
152.416	4.802	18	1
173.501	4.802	19	2
180.273	4.802	20	2
187.838	4.802	21	2
194.663	4.802	22	2
201.333	4.802	23	2
208.546	4.802	24	2
229.501	4.802	25	1
236.873	4.802	26	1
243.572	4.802	27	1
250.771	4.802	28	1
257.94	4.802	29	1
264.754	4.802	30	1
286.193	4.802	31	2
293.449	4.802	32	2
300.775	4.802	33	2
307.785	4.802	34	2
314.958	4.802	35	2
321.642	4.802	36	2
343.119	4.802	37	1
349.907	4.802	38	1
356.887	4.802	39	1
364.172	4.802	40	1
371.618	4.802	41	1
379.082	4.802	42	1
399.925	4.802	43	2
406.783	4.802	44	2
413.741	4.802	45	2
421.217	4.802	46	2
428.777	4.802	47	2
436.368	4.802	48	2
457.798	4.802	49	1
465.289	4.802	50	1
472.276	4.803	51	1
479.863	4.802	52	1
487.42	4.802	53	1
494.743	4.802	54	1
515.439	4.802	55	2
523.028	4.802	56	2
530.374	4.802	57	2
537.659	4.802	58	2
545.086	4.802	59	2
552.225	4.802	60	2
572.913	4.802	61	1
580.457	4.802	62	1
587.875	4.802	63	1
594.705	4.802	64	1
601.612	4.802	65	1
609.142	4.802	66	1
630.129	4.802	67	2
637.257	4.802	68	2
644.119	4.802	69	2
651.744	4.802	70	2
658.895	4.802	71	2
665.823	4.802	72	2
