onset	duration	trial	condition
4.079	4.802	1	2
11.635	4.802	2	2
18.56	4.802	3	2
25.184	4.802	4	2
32.122	4.802	5	2
39.58	4.802	6	2
60.765	4.802	7	1
67.686	4.802	8	1
74.359	4.802	9	1
81.597	4.802	10	1
88.642	4.802	11	1
95.27	4.802	12	1
116.359	4.802	13	2
123.755	4.802	14	2
131.288	4.802	15	2
138.541	4.802	16	2
145.191	4.802	17	2
152.254	4.802	18	2
173.395	4.802	19	1
180.461	4.802	20	1
187.167	4.802	21	1
193.827	4.802	22	1
201.368	4.802	23	1
208.308	4.802	24	1
229.17	4.802	25	2
236.121	4.802	26	2
243.187	4.802	27	2
250.642	4.802	28	2
258.003	4.802	29	2
264.656	4.802	30	2
286.181	4.802	31	1
293.51	4.802	32	1
301.029	4.802	33	1
308.302	4.802	34	1
315.354	4.802	35	1
322.869	4.802	36	1
344.346	4.802	37	2
351.954	4.802	38	2
358.962	4.802	39	2
365.667	4.802	40	2
372.429	4.802	41	2
379.339	4.802	42	2
400.92	4.802	43	1
408.258	4.802	44	1
415.186	4.802	45	1
421.812	4.802	46	1
429.092	4.802	47	1
436.028	4.802	48	1
457.536	4.802	49	2
464.627	4.802	50	2
471.477	4.802	51	2
479.077	4.802	52	2
486.162	4.802	53	2
493.278	4.802	54	2
514.904	4.802	55	1
522.464	4.802	56	1
529.135	4.802	57	1
536.648	4.802	58	1
543.974	4.802	59	1
550.788	4.802	60	1
572.377	4.802	61	2
579.597	4.802	62	2
586.894	4.803	63	2
594.439	4.802	64	2
601.696	4.802	65	2
608.815	4.802	66	2
629.487	4.802	67	1
636.662	4.802	68	1
644.155	4.802	69	1
651.734	4.802	70	1
658.708	4.802	71	1
665.857	4.802	72	1
