onset	duration	trial	condition
4.07	4.802	1	2
10.97	4.802	2	2
17.668	4.802	3	2
24.99	4.802	4	2
32.349	4.802	5	2
39.105	4.802	6	2
59.806	4.802	7	1
67.082	4.802	8	1
73.767	4.802	9	1
80.96	4.802	10	1
88.497	4.802	11	1
95.145	4.802	12	1
115.845	4.802	13	2
123.291	4.801	14	2
130.513	4.802	15	2
137.59	4.802	16	2
144.981	4.802	17	2
151.822	4.802	18	2
172.962	4.802	19	1
180.276	4.802	20	1
187.741	4.802	21	1
195.21	4.802	22	1
202.509	4.802	23	1
209.236	4.802	24	1
229.957	4.802	25	2
237.083	4.802	26	2
244.025	4.802	27	2
250.967	4.802	28	2
257.836	4.802	29	2
265.139	4.802	30	2
285.943	4.802	31	1
292.818	4.802	32	1
299.826	4.802	33	1
306.708	4.802	34	1
313.656	4.802	35	1
320.565	4.802	36	1
341.537	4.802	37	2
348.572	4.802	38	2
355.435	4.802	39	2
362.865	4.802	40	2
370.371	4.802	41	2
377.399	4.802	42	2
398.72	4.802	43	1
406.039	4.802	44	1
413.189	4.802	45	1
420.453	4.802	46	1
427.803	4.803	47	1
434.839	4.802	48	1
456.151	4.802	49	2
463.571	4.802	50	2
470.587	4.802	51	2
477.646	4.802	52	2
484.419	4.802	53	2
491.247	4.802	54	2
512.415	4.803	55	1
519.126	4.802	56	1
526.019	4.802	57	1
533.493	4.802	58	1
540.593	4.802	59	1
548.153	4.802	60	1
569.187	4.802	61	2
576.136	4.802	62	2
583.115	4.802	63	2
590.346	4.802	64	2
597.159	4.802	65	2
604.673	4.802	66	2
625.841	4.802	67	1
632.876	4.802	68	1
639.869	4.802	69	1
646.973	4.802	70	1
653.883	4.802	71	1
660.653	4.802	72	1
