onset	duration	trial	condition
4.121	4.802	1	2
11.026	4.802	2	2
18.23	4.802	3	2
25.295	4.802	4	2
32.866	4.802	5	2
39.727	4.802	6	2
60.887	4.802	7	1
68.101	4.802	8	1
75.636	4.802	9	1
83.199	4.802	10	1
90.286	4.802	11	1
97.005	4.802	12	1
118.283	4.802	13	2
125.809	4.802	14	2
133.186	4.802	15	2
140.792	4.802	16	2
147.61	4.802	17	2
155.033	4.802	18	2
175.959	4.802	19	1
182.795	4.802	20	1
190.108	4.802	21	1
197.164	4.802	22	1
204.454	4.802	23	1
211.941	4.802	24	1
233.115	4.802	25	2
240.209	4.802	26	2
247.548	4.802	27	2
254.621	4.802	28	2
261.91	4.802	29	2
268.773	4.802	30	2
289.561	4.802	31	1
296.844	4.802	32	1
303.597	4.802	33	1
310.814	4.802	34	1
318.345	4.802	35	1
325.622	4.802	36	1
346.728	4.802	37	2
353.548	4.802	38	2
360.499	4.802	39	2
367.597	4.802	40	2
374.818	4.802	41	2
381.631	4.802	42	2
402.926	4.802	43	1
409.906	4.802	44	1
416.66	4.802	45	1
423.474	4.802	46	1
430.725	4.802	47	1
438.218	4.802	48	1
459.233	4.802	49	2
465.961	4.802	50	2
473.147	4.802	51	2
479.82	4.802	52	2
487.361	4.802	53	2
494.132	4.802	54	2
515.617	4.802	55	1
523.064	4.802	56	1
530.139	4.802	57	1
537.452	4.802	58	1
545.047	4.802	59	1
551.768	4.802	60	1
572.66	4.802	61	2
580.039	4.802	62	2
587.635	4.802	63	2
594.808	4.802	64	2
601.75	4.802	65	2
608.961	4.802	66	2
630.23	4.802	67	1
637.304	4.802	68	1
644.168	4.802	69	1
651.528	4.802	70	1
658.808	4.802	71	1
665.947	4.802	72	1
