onset	duration	trial	condition
4.081	4.802	1	2
11.569	4.802	2	2
18.249	4.802	3	2
25.227	4.802	4	2
32.637	4.802	5	2
39.388	4.802	6	2
60.967	4.802	7	1
67.85	4.803	8	1
74.863	4.802	9	1
82.142	4.802	10	1
89.144	4.802	11	1
95.826	4.802	12	1
116.771	4.802	13	2
124.277	4.802	14	2
131.177	4.801	15	2
138.463	4.802	16	2
145.114	4.802	17	2
152.618	4.802	18	2
173.716	4.802	19	1
181.234	4.802	20	1
188.089	4.802	21	1
195.572	4.802	22	1
202.479	4.802	23	1
209.354	4.802	24	1
230.571	4.802	25	2
237.286	4.802	26	2
244.672	4.802	27	2
251.752	4.802	28	2
259.122	4.802	29	2
266.187	4.802	30	2
287.391	4.802	31	1
294.516	4.802	32	1
301.35	4.802	33	1
308.244	4.802	34	1
314.875	4.802	35	1
321.764	4.802	36	1
342.843	4.802	37	2
350.201	4.802	38	2
357.521	4.802	39	2
364.17	4.802	40	2
371.172	4.802	41	2
378.052	4.802	42	2
399.363	4.802	43	1
406.571	4.802	44	1
413.945	4.802	45	1
421.301	4.802	46	1
428.235	4.802	47	1
435.675	4.802	48	1
456.864	4.802	49	2
464.047	4.802	50	2
471.25	4.802	51	2
478.302	4.802	52	2
485.069	4.802	53	2
491.887	4.802	54	2
513.337	4.802	55	1
520.374	4.802	56	1
527.425	4.802	57	1
534.814	4.802	58	1
541.663	4.802	59	1
548.822	4.802	60	1
570.199	4.802	61	2
577.304	4.802	62	2
584.201	4.802	63	2
591.255	4.802	64	2
598.565	4.802	65	2
605.814	4.802	66	2
626.759	4.802	67	1
634.258	4.802	68	1
640.932	4.802	69	1
647.559	4.802	70	1
655.051	4.802	71	1
662.533	4.802	72	1
